AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,RAIN_INTENSITY,record_date_year,record_date_month,record_date_day,record_date_hour,day_of_week,AVERAGE_SPEED_DIFF,DEW_POINT,TEMP_MINUS_DP,DEW_POINT_BIN,hora_de_ponta,tipo_hora_de_ponta,is_holiday,is_event_day,supermarket_peak_level,periodo_aulas,fim_de_semana,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,congestion_ratio
38.2,40.3,67.3,2,10.0,1023.0,93.0,1.0,3,0,2019,1,22,10,1,3,8.9,1.1,2,0,0,0,0,1,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.5988112927102702
33.6,11.7,74.6,2,17.0,1013.0,93.0,2.0,0,0,2019,6,23,12,6,1,15.8,1.2,4,0,0,0,1,1,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.15683646112390298
45.1,0.0,85.3,0,14.0,1012.0,93.0,2.0,3,0,2018,10,18,0,3,0,12.9,1.1,3,0,0,0,0,0,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.0
46.2,4.9,66.5,0,19.0,1017.0,82.0,1.0,0,0,2019,7,1,21,0,1,15.8,3.2,4,0,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.07368421052520775
50.4,1.9,72.8,0,18.0,1012.0,88.0,3.0,0,1,2019,8,26,0,0,0,16.0,2.0,4,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.026098901098542595
31.6,66.6,82.7,2,15.0,1023.0,87.0,6.0,3,0,2018,12,2,16,6,3,12.8,2.2,3,0,0,0,0,1,1,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.8053204352986054
46.8,3.5,79.2,0,17.0,1017.0,100.0,5.0,0,0,2019,7,26,1,4,1,17.0,0.0,4,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.04419191919136121
42.0,0.0,82.5,0,18.0,1005.0,77.0,7.0,3,0,2018,10,10,22,2,0,13.9,4.1,3,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.0
38.9,38.5,72.2,2,16.0,1015.0,68.0,5.0,2,0,2018,11,15,10,3,3,10.1,5.9,3,0,0,0,0,1,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0.5332409972225313
40.4,24.6,93.3,2,23.0,1015.0,69.0,4.0,1,0,2018,9,8,11,5,2,17.0,6.0,4,0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.2636655948524795
43.2,25.4,86.7,2,20.0,1019.0,93.0,2.0,3,0,2019,8,24,10,5,2,18.8,1.2,4,0,0,0,0,1,0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.2929642445179588
42.3,48.0,82.7,2,19.0,1020.0,88.0,2.0,2,0,2018,9,20,17,3,3,17.0,2.0,4,1,1,0,0,2,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.5804111245395355
41.4,4.4,85.1,0,19.0,1012.0,72.0,2.0,1,0,2018,9,8,0,5,0,13.8,5.2,3,0,0,0,0,0,0,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.051703877790226754
37.9,2.6,83.6,0,7.0,1017.0,93.0,0.0,2,0,2019,1,30,3,2,0,5.9,1.1,2,0,0,0,1,0,1,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.03110047846852751
32.8,10.8,84.8,2,12.0,1014.0,87.0,3.0,0,1,2019,4,19,9,4,1,9.9,2.1,2,1,2,1,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.12735849056453588
38.1,1.4,63.1,0,12.0,1022.0,100.0,2.0,3,0,2019,5,11,5,5,0,12.0,0.0,3,0,0,0,1,0,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.022187004754006544
39.1,3.4,94.9,0,18.0,1015.0,100.0,11.0,2,0,2019,7,16,0,1,0,18.0,0.0,4,0,0,0,0,0,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.03582718651174049
54.2,1.6,72.8,0,13.0,1007.0,100.0,4.0,0,2,2019,1,30,23,2,0,13.0,0.0,3,0,0,0,1,0,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.021978021977720082
38.1,6.1,89.9,0,19.0,1012.0,82.0,0.0,1,0,2018,9,2,22,6,0,15.8,3.2,4,0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.06785317018834422
37.8,3.9,64.5,0,14.0,1020.0,67.0,3.0,0,0,2019,5,25,4,5,1,8.0,6.0,2,0,0,0,0,0,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.06046511627813232
42.0,54.0,74.1,2,17.0,1012.0,63.0,2.0,1,0,2019,4,16,17,1,3,9.9,7.1,2,1,1,0,0,2,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.7287449392614205
39.5,24.5,93.8,2,20.0,1016.0,88.0,5.0,0,0,2019,8,18,12,6,2,17.9,2.1,4,0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.2611940298479617
41.7,0.7,80.6,0,11.0,1018.0,93.0,0.0,2,0,2018,11,8,23,3,1,9.9,1.1,2,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0.008684863523465447
38.0,37.6,76.0,2,15.0,1021.0,71.0,5.0,2,0,2019,4,11,16,3,3,9.8,5.2,2,0,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.49473684209875346
41.6,0.0,87.8,0,3.0,1026.0,100.0,2.0,2,0,2019,2,6,6,2,0,3.0,0.0,1,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0
46.1,48.3,76.5,0,12.0,1013.0,81.0,3.0,2,0,2018,11,8,18,3,3,8.8,3.2,2,1,2,0,0,2,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0.6313725490113545
32.2,31.2,82.2,2,14.0,1032.0,72.0,3.0,2,0,2018,12,8,14,5,2,9.0,5.0,2,0,0,1,0,0,1,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.37956204379100283
42.8,0.7,84.4,0,13.0,1025.0,100.0,1.0,0,0,2018,11,3,4,5,1,13.0,0.0,3,0,0,0,0,0,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.008293838862460972
39.6,22.9,71.0,2,12.0,1021.0,100.0,1.0,0,0,2018,12,4,16,1,2,12.0,0.0,3,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.32253521126306284
44.7,0.0,85.7,0,18.0,1023.0,100.0,2.0,0,0,2018,9,28,2,4,0,18.0,0.0,4,0,0,0,1,0,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.0
41.3,1.2,86.0,0,16.0,1018.0,100.0,3.0,2,0,2018,8,9,3,3,0,16.0,0.0,4,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.013953488371930773
47.4,43.4,75.3,2,17.0,1016.0,100.0,2.0,0,0,2019,7,9,7,1,4,17.0,0.0,4,1,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.5763612217718942
50.6,0.0,72.6,0,19.0,1024.0,64.0,3.0,0,0,2019,9,12,0,3,0,12.0,7.0,3,0,0,0,1,0,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.0
36.8,44.7,90.4,2,20.0,1022.0,77.0,3.0,2,0,2019,8,11,11,6,2,15.8,4.2,4,0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.49446902654320274
39.7,54.7,88.9,2,22.0,1019.0,88.0,2.0,3,0,2019,8,28,14,2,3,19.9,2.1,4,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.6152980877321114
35.9,37.1,88.5,2,28.0,1018.0,39.0,4.0,0,0,2019,9,14,16,5,2,12.7,15.3,3,0,0,0,1,2,0,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.41920903954328576
44.3,19.5,82.3,1,18.0,1014.0,100.0,5.0,3,0,2019,8,9,6,4,2,18.0,0.0,4,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.2369380315888586
33.2,12.2,89.4,2,15.0,1031.0,87.0,2.0,1,0,2018,12,9,14,6,1,12.8,2.2,3,0,0,0,0,0,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.136465324383261
45.5,45.0,84.0,2,21.0,1013.0,60.0,3.0,2,0,2018,9,6,17,3,3,12.9,8.1,3,1,1,0,0,2,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.5357142857079081
39.8,54.7,67.8,2,10.0,1026.0,93.0,3.0,2,0,2018,12,5,9,2,4,8.9,1.1,2,1,2,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.8067846607550622
47.8,13.7,85.9,0,18.0,1016.0,100.0,1.0,0,0,2019,7,22,21,0,3,18.0,0.0,4,0,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.15948777648242735
34.5,14.5,86.8,2,27.0,1017.0,30.0,5.0,1,0,2018,8,20,9,0,1,7.9,19.1,2,1,2,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.16705069124231509
37.0,35.9,85.4,2,21.0,1018.0,68.0,4.0,0,0,2019,8,19,12,0,2,14.9,6.1,3,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.4203747072550307
43.4,1.2,82.2,0,18.0,1018.0,68.0,0.0,1,0,2018,9,25,23,1,0,12.0,6.0,3,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.014598540145807802
43.4,22.7,82.2,0,14.0,1012.0,100.0,2.0,2,0,2018,10,18,1,3,1,14.0,0.0,3,0,0,0,0,0,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.2761557177581976
33.0,23.7,102.1,2,14.0,1030.0,47.0,4.0,1,0,2019,2,12,12,1,2,2.9,11.1,1,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.23212536728470004
41.6,19.4,83.6,2,11.0,996.0,66.0,7.0,3,0,2019,2,1,15,4,2,4.9,6.1,1,0,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.23205741626516677
33.2,22.9,76.5,2,19.0,1015.0,63.0,3.0,0,0,2019,5,20,15,0,2,11.8,7.2,3,0,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.2993464052248451
37.1,53.0,89.6,2,26.0,1022.0,57.0,2.0,1,0,2018,9,26,16,2,3,16.8,9.2,4,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.5915178571362554
44.0,16.4,76.7,2,20.0,1017.0,100.0,1.0,0,0,2019,9,18,12,2,1,20.0,0.0,4,0,0,0,1,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.2138200782240701
34.6,9.8,75.8,2,20.0,1015.0,88.0,4.0,2,0,2019,6,24,19,0,1,17.9,2.1,4,1,2,1,0,2,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2246467991473532e-16,-1.0,0.12928759894288538
40.7,23.7,77.9,2,18.0,1018.0,88.0,2.0,0,0,2018,9,14,13,4,2,16.0,2.0,4,0,0,0,1,1,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.3042362002528339
35.8,41.9,92.8,2,20.0,1015.0,82.0,3.0,3,0,2018,9,5,15,2,2,16.8,3.2,4,0,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.45150862068478975
38.8,9.1,87.9,2,20.0,1018.0,64.0,2.0,0,0,2019,6,1,8,5,1,13.0,7.0,3,1,2,0,1,0,1,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.10352673492487453
36.2,94.7,87.8,2,16.0,1021.0,88.0,1.0,2,0,2019,9,26,10,3,3,14.0,2.0,3,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.0785876993043442
36.3,1.5,63.0,0,11.0,1016.0,76.0,2.0,2,0,2019,6,6,1,3,0,6.9,4.1,2,0,0,0,1,0,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.02380952380914588
42.3,2.4,84.3,1,9.0,1019.0,93.0,4.0,2,0,2018,11,9,7,4,1,7.9,1.1,2,1,1,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.028469750889341994
36.7,2.3,77.9,0,6.0,1022.0,93.0,0.0,1,0,2019,1,17,22,3,0,4.9,1.1,1,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.029525032092047168
38.2,29.1,89.6,0,15.0,1014.0,82.0,1.0,2,0,2018,10,14,18,6,2,11.9,3.1,3,1,2,0,0,1,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.324776785710661
52.1,1.4,69.4,0,7.0,1021.0,76.0,1.0,1,0,2018,12,11,6,1,1,3.1,3.9,1,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.020172910662533527
46.0,9.2,82.1,0,15.0,1020.0,100.0,2.0,0,0,2018,9,15,22,5,2,15.0,0.0,3,0,0,0,0,0,1,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.11205846528487139
41.6,25.6,73.6,2,12.0,1011.0,76.0,7.0,2,0,2018,11,22,16,3,2,7.9,4.1,2,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0.34782608695179584
42.9,0.0,69.9,0,15.0,1013.0,100.0,5.0,4,0,2019,5,10,4,4,0,15.0,0.0,3,0,0,0,1,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0
41.5,104.4,71.7,2,9.0,997.0,87.0,3.0,3,0,2019,4,23,9,1,3,6.9,2.1,2,1,2,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1.4560669455863868
34.6,39.8,88.9,2,11.0,1004.0,93.0,4.0,0,1,2018,10,31,12,2,2,9.9,1.1,2,0,0,0,1,1,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.44769403824018333
45.0,12.6,80.6,2,16.0,1013.0,93.0,3.0,0,3,2018,9,5,7,2,2,14.9,1.1,3,1,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.15632754342237806
43.0,5.8,87.8,2,15.0,1016.0,100.0,2.0,3,0,2019,7,5,6,4,2,15.0,0.0,3,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.06605922551177609
34.4,18.0,92.4,2,11.0,1021.0,57.0,5.0,2,0,2019,2,2,15,5,2,2.8,8.2,1,0,0,0,0,2,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.1948051948030865
42.1,0.0,75.1,0,2.0,1022.0,93.0,0.0,1,0,2019,1,18,4,4,0,1.0,1.0,1,0,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.0
40.3,2.6,60.8,0,18.0,1020.0,100.0,4.0,2,0,2019,6,30,22,6,0,18.0,0.0,4,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.04276315789403351
47.9,90.2,65.4,2,16.0,1021.0,48.0,2.0,0,0,2019,5,29,7,2,4,5.0,11.0,1,1,1,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1.379204892945272
36.2,4.5,92.0,0,19.0,1016.0,88.0,1.0,0,0,2019,7,4,21,3,0,17.0,2.0,4,0,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.04891304347772921
37.4,6.3,88.4,0,9.0,1031.0,100.0,1.0,1,0,2019,2,28,0,3,0,9.0,0.0,2,0,0,0,0,0,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.07126696832498566
35.2,2.8,84.6,2,15.0,1011.0,100.0,5.0,0,2,2018,11,10,9,5,0,15.0,0.0,3,1,2,0,1,0,1,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.033096926713556775
41.7,8.7,74.8,2,17.0,1014.0,100.0,7.0,0,0,2019,7,16,6,1,2,17.0,0.0,4,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.11631016042625253
48.9,0.0,84.4,0,17.0,1016.0,52.0,4.0,1,0,2018,10,20,4,5,0,7.1,9.9,2,0,0,0,0,0,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0
41.1,24.3,75.6,2,10.0,1016.0,87.0,3.0,2,0,2018,11,12,10,0,2,7.9,2.1,2,0,0,0,0,1,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.32142857142431974
44.9,18.5,86.6,0,17.0,1019.0,93.0,3.0,1,0,2018,8,11,21,5,2,15.8,1.2,4,0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.2136258660483415
34.6,17.6,93.1,0,19.0,1013.0,88.0,0.0,2,0,2018,9,4,20,1,1,17.0,2.0,4,1,1,0,0,2,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.18904403866606828
43.4,3.8,80.8,2,13.0,1013.0,93.0,1.0,0,0,2018,8,27,8,0,1,11.9,1.1,3,1,2,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.047029702969714975
48.1,20.3,68.9,0,13.0,1023.0,76.0,3.0,2,0,2018,11,27,19,1,3,8.9,4.1,2,1,2,0,0,2,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.29462989839920706
47.1,3.8,85.1,0,19.0,1018.0,82.0,1.0,0,0,2019,9,15,2,6,1,15.8,3.2,4,0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.04465334900065037
37.3,26.7,85.3,2,28.0,1017.0,20.0,4.0,0,0,2019,9,7,16,5,2,2.9,25.1,1,0,0,0,1,2,0,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.31301289565869855
38.3,22.2,76.3,2,15.0,1008.0,87.0,12.0,0,1,2019,6,6,13,3,2,12.8,2.2,3,0,0,0,1,1,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.2909567496685327
37.6,8.2,91.2,0,6.0,1030.0,93.0,0.0,0,0,2019,2,4,22,0,1,4.9,1.1,1,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0899122807007685
38.7,81.5,85.5,2,26.0,1017.0,44.0,4.0,0,0,2019,9,6,16,4,3,12.8,13.2,3,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.9532163742578571
32.5,37.8,92.8,2,20.0,1022.0,42.0,3.0,1,0,2019,2,14,15,3,2,6.7,13.3,2,0,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.4073275862025072
39.4,2.8,88.2,0,8.0,1029.0,57.0,2.0,1,0,2019,2,13,0,2,1,-0.0,8.0,0,0,0,0,0,0,1,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.03174603174567181
40.0,18.8,89.3,2,23.0,1017.0,53.0,4.0,1,0,2018,10,20,13,5,1,12.9,10.1,3,0,0,0,0,0,1,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.21052631578711617
44.8,7.1,79.8,0,15.0,1021.0,93.0,2.0,0,0,2019,8,13,23,1,1,13.9,1.1,3,0,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0.08897243107657929
37.1,44.6,90.1,2,28.0,1018.0,32.0,2.0,1,0,2018,9,25,17,1,3,9.8,18.2,2,1,1,0,0,2,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.4950055493840732
44.7,0.0,80.6,0,6.0,1010.0,81.0,6.0,1,0,2018,10,28,4,6,0,3.0,3.0,1,0,0,0,1,0,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.0
38.3,90.7,77.4,2,16.0,1030.0,87.0,2.0,1,0,2018,12,9,16,6,3,13.8,2.2,3,0,0,0,0,1,1,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1.1718346253078573
35.2,12.5,88.5,2,12.0,1012.0,87.0,4.0,2,0,2018,11,25,12,6,1,9.9,2.1,2,0,0,0,0,1,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0.14124293785151137
42.7,53.5,83.8,0,12.0,1010.0,81.0,2.0,2,0,2018,11,5,19,0,3,8.8,3.2,2,1,2,0,0,2,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.6384248209947682
35.8,11.1,71.8,2,20.0,1015.0,72.0,3.0,0,3,2019,6,25,19,1,1,14.8,5.2,3,1,2,0,0,2,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.15459610027639836
41.9,85.6,86.6,2,18.0,1019.0,82.0,3.0,1,0,2018,9,16,16,6,3,14.9,3.1,3,0,0,0,0,1,1,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.9884526558777315
37.0,9.5,85.5,2,9.0,1032.0,87.0,0.0,2,0,2018,12,9,10,6,1,6.9,2.1,2,0,0,0,0,1,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.11111111110981156
37.4,21.8,92.8,2,19.0,1017.0,72.0,4.0,1,0,2018,7,28,19,5,2,13.8,5.2,3,1,2,0,0,2,0,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.2349137931009169
39.2,0.0,91.9,0,8.0,1025.0,100.0,1.0,3,0,2019,2,7,22,3,0,8.0,0.0,2,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.0
34.5,47.2,94.9,2,14.0,1027.0,87.0,2.0,0,0,2019,3,1,16,4,3,11.9,2.1,3,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.4973656480453386
